2013-01-07 08:00:00,40,015B1002,0,-6.258078,53.339279,544,33245,279,1
2013-01-07 08:30:00,40,015B1002,0,-6.258078,53.339279,544,33245,279,1
2013-01-07 07:45:00,40,015B1002,0,-6.258078,53.339279,544,33245,279,0
2013-01-07 07:46:00,40,015B1002,0,-6.258078,53.339279,544,33145,279,1
2013-01-07 07:47:00,40,015B1002,0,-6.258078,53.339279,544,33000,279,1
2013-01-07 07:55:00,40,015B1002,0,-6.258078,53.339279,544,33145,279,1
2013-01-07 07:56:00,40,015B1002,0,-6.258078,53.339279,544,30000,400,1
2013-01-07 07:57:00,40,015B1002,0,-6.258078,53.339279,544,28000,500,1
2013-01-07 07:58:00,40,015B1002,0,-6.258078,53.339279,544,33145,500,1
2013-01-07 07:42:00,40,015B1002,0,-6.258078,53.339279,544,33145,600,1
2013-01-07 07:48:00,40,015B1002,0,-6.258078,53.339279,544,33245,600,1
2013-01-07 07:54:00,40,015B1002,0,-6.258078,53.339279,544,33345,600,1
